Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
3,129560,129544,129549,129547,128637
6,129860,129843,129845,129845,128929
5,130110,130143,130141,130142,129222
1,130420,130442,130437,130440,129514
4,130710,130741,130732,130737,129807
3,131050,131040,131028,131035,130099
2,131390,131339,131324,131333,130392
6,131660,131638,131620,131630,130684
1,132150,132193,132211,132197,131269
5,132480,132492,132506,132495,131561
3,132760,132792,132802,132793,131854
4,133090,133091,133098,133090,132146
2,133390,133391,133394,133388,132439
6,133720,133690,133690,133686,132731
1,133990,133990,133986,133984,133024
3,134270,134289,134281,134282,133316
5,134580,134588,134577,134580,133609
2,134890,134888,134873,134877,133901
4,135190,135187,135169,135175,134194
6,135510,135487,135465,135473,134486
3,136070,136045,136061,136048,135071
1,136360,136345,136357,136347,135364
5,136600,136645,136653,136646,135656
4,136900,136945,136949,136945,135949
2,137210,137244,137245,137244,136241
6,137540,137544,137541,137543,136534
3,137880,137844,137837,137842,136826
5,138170,138143,138133,138141,137119
1,138470,138443,138429,138440,137411
2,138740,138743,138725,138739,137704
4,139010,139043,139021,139038,137996
6,139360,139342,139317,139337,138289
5,139930,139909,139919,139924,138874
3,140230,140209,140215,140222,139166
2,140540,140509,140512,140520,139459
1,140820,140809,140808,140817,139751
4,141100,141109,141104,141115,140044
6,141370,141409,141401,141413,140336
5,141700,141708,141697,141711,140629
2,142010,142008,141993,142008,140921
3,142290,142308,142290,142306,141214
4,142620,142608,142586,142604,141506
1,142920,142908,142882,142902,141799
6,143210,143208,143179,143199,142091
2,143770,143756,143766,143753,142676
5,144060,144054,144063,144051,142968
4,144330,144351,144359,144348,143261
3,144630,144649,144655,144646,143553
1,144930,144947,144951,144943,143846
6,145190,145245,145247,145240,144138
2,145570,145542,145544,145538,144431
4,145870,145840,145840,145835,144723
5,146150,146138,146136,146133,145016
1,146460,146436,146432,146430,145308
3,146690,146734,146728,146728,145601
6,147020,147031,147024,147025,145893
