Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
8,81300,81316.5,81318.8,81310.2,81176.3
3,81580,81534.5,81538.1,81529.4,81396.9
9,81770,81752.5,81757.4,81748.5,81617.4
2,81950,81970.5,81976.7,81967.7,81838
7,82220,82188.5,82196,82186.9,82058.6
1,82380,82406.5,82415.3,82406.1,82279.2
5,82570,82624.5,82634.6,82625.2,82499.7
10,82810,82842.5,82853.9,82844.4,82720.3
6,83070,83060.5,83073.2,83063.6,82940.9
8,83240,83278.4,83292.5,83282.8,83161.5
4,83450,83496.4,83511.8,83501.9,83382
9,83710,83714.4,83731.1,83721.1,83602.6
3,83920,83932.4,83950.4,83940.3,83823.2
7,84200,84150.4,84169.7,84159.5,84043.8
2,84440,84368.4,84389,84378.6,84264.3
5,84550,84586.4,84608.3,84597.8,84484.9
1,84770,84804.4,84827.6,84817,84705.5
10,85060,85022.4,85046.9,85036.1,84926.1
8,85410,85445.8,85460.8,85433.2,85367.2
6,85650,85664.3,85679.4,85652.5,85587.8
9,85890,85882.9,85898,85871.8,85808.4
4,86100,86101.5,86116.7,86091.1,86028.9
7,86290,86320,86335.3,86310.4,86249.5
3,86520,86538.6,86554,86529.7,86470.1
5,86750,86757.1,86772.6,86749,86690.7
2,87000,86975.7,86991.3,86968.3,86911.2
1,87220,87194.2,87209.9,87187.6,87131.8
10,87370,87412.8,87428.5,87406.9,87352.4
8,87600,87631.4,87647.2,87626.1,87572.9
9,87850,87849.9,87865.8,87845.4,87793.5
6,88050,88068.5,88084.5,88064.7,88014.1
7,88270,88287,88303.1,88284,88234.7
4,88430,88505.6,88521.7,88503.3,88455.2
5,88680,88724.2,88740.4,88722.6,88675.8
3,88930,88942.7,88959,88941.9,88896.4
1,89170,89161.3,89177.7,89161.2,89117
2,89520,89379.8,89396.3,89380.5,89337.5
10,89630,89598.4,89615,89599.8,89558.1
9,90120,90042.9,90044.7,90026.3,89999.3
8,90250,90260.5,90263.1,90246.1,90219.8
7,90490,90478.2,90481.4,90465.9,90440.4
6,90710,90695.9,90699.8,90685.8,90661
5,90910,90913.6,90918.2,90905.6,90881.6
4,91170,91131.2,91136.6,91125.4,91102.1
1,91330,91348.9,91354.9,91345.2,91322.7
3,91570,91566.6,91573.3,91565,91543.3
2,91800,91784.3,91791.7,91784.8,91763.9
10,91950,92001.9,92010.1,92004.6,91984.4
9,92260,92219.6,92228.4,92224.4,92205
7,92400,92437.3,92446.8,92444.2,92425.6
8,92690,92655,92665.2,92664,92646.2
5,92850,92872.6,92883.6,92883.8,92866.7
6,93100,93090.3,93101.9,93103.6,93087.3
1,93340,93308,93320.3,93323.4,93307.9
4,93470,93525.7,93538.7,93543.2,93528.5
2,93720,93743.3,93757.1,93763.1,93749
3,93940,93961,93975.4,93982.9,93969.6
10,94220,94178.7,94193.8,94202.7,94190.2
7,94630,94620.3,94627.5,94608.9,94631.3
9,94870,94839,94845.8,94828.8,94851.9
5,95020,95057.7,95064.1,95048.8,95072.5
8,95270,95276.4,95282.4,95268.7,95293.1
1,95520,95495,95500.7,95488.7,95513.6
6,95750,95713.7,95719,95708.7,95734.2
2,95920,95932.4,95937.3,95928.6,95954.8
4,96120,96151.1,96155.6,96148.6,96175.4
3,96380,96369.8,96373.9,96368.6,96395.9
10,96520,96588.4,96592.2,96588.5,96616.5
7,96800,96807.1,96810.5,96808.5,96837.1
5,97030,97025.8,97028.8,97028.4,97057.7
9,97250,97244.5,97247.1,97248.4,97278.2
1,97490,97463.2,97465.4,97468.4,97498.8
8,97720,97681.8,97683.7,97688.3,97719.4
2,97930,97900.5,97902,97908.3,97940
6,98060,98119.2,98120.3,98128.3,98160.5
3,98320,98337.9,98338.6,98348.2,98381.1
4,98560,98556.6,98556.9,98568.2,98601.7
10,98810,98775.2,98775.2,98788.1,98822.3
5,99250,99225.6,99219.8,99205.7,99263.4
7,99500,99443.8,99438.2,99426.5,99484
1,99660,99662,99656.7,99647.3,99704.6
9,99880,99880.2,99875.2,99868,99925.1
